year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,party.pct
2004,NORTH CAROLINA,NC,GRANVILLE,37077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9491,18601,20191203,TOTAL,51.02413848717811
2004,NORTH CAROLINA,NC,GUILFORD,37081,PRESIDENT,JOHN KERRY,DEMOCRAT,100042,199314,20191203,TOTAL,50.19316254753805
2004,NORTH CAROLINA,NC,HALIFAX,37083,PRESIDENT,JOHN KERRY,DEMOCRAT,11528,19647,20191203,TOTAL,58.67562477731969
2004,NORTH CAROLINA,NC,HARNETT,37085,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20922,32571,20191203,TOTAL,64.23505572441742
2004,NORTH CAROLINA,NC,HAYWOOD,37087,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14545,25932,20191203,TOTAL,56.08900200524448
2004,NORTH CAROLINA,NC,HENDERSON,37089,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28025,43234,20191203,TOTAL,64.82166813156313
2004,NORTH CAROLINA,NC,HERTFORD,37091,PRESIDENT,JOHN KERRY,DEMOCRAT,5141,8132,20191203,TOTAL,63.219380226266594
2004,NORTH CAROLINA,NC,HOKE,37093,PRESIDENT,JOHN KERRY,DEMOCRAT,5794,11088,20191203,TOTAL,52.25468975468976
2004,NORTH CAROLINA,NC,HYDE,37095,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1235,2293,20191203,TOTAL,53.8595726122983
2004,NORTH CAROLINA,NC,IREDELL,37097,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,38675,56973,20191203,TOTAL,67.88303231355204
2004,NORTH CAROLINA,NC,JOHNSTON,37101,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,36903,54357,20191203,TOTAL,67.89006015784535
2004,NORTH CAROLINA,NC,LENOIR,37107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12939,23179,20191203,TOTAL,55.8220803313344
2004,NORTH CAROLINA,NC,LINCOLN,37109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20052,29579,20191203,TOTAL,67.7913384495757
2004,NORTH CAROLINA,NC,MCDOWELL,37111,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10590,16002,20191203,TOTAL,66.17922759655043
2004,NORTH CAROLINA,NC,MECKLENBURG,37119,PRESIDENT,JOHN KERRY,DEMOCRAT,166828,323102,20191203,TOTAL,51.63323037307104
2004,NORTH CAROLINA,NC,MITCHELL,37121,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5686,7798,20191203,TOTAL,72.91613234162607
2004,NORTH CAROLINA,NC,MOORE,37125,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,24714,38382,20191203,TOTAL,64.38955760512741
2004,NORTH CAROLINA,NC,NASH,37127,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21902,37673,20191203,TOTAL,58.13712738566081
2004,NORTH CAROLINA,NC,NEW HANOVER,37129,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,45351,81247,20191203,TOTAL,55.818676381897184
2004,NORTH CAROLINA,NC,ONSLOW,37133,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25890,37277,20191203,TOTAL,69.45301392279421
2004,NORTH CAROLINA,NC,PAMLICO,37137,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3679,6038,20191203,TOTAL,60.93077177873468
2004,NORTH CAROLINA,NC,PASQUOTANK,37139,PRESIDENT,JOHN KERRY,DEMOCRAT,6984,13648,20191203,TOTAL,51.172332942555684
2004,NORTH CAROLINA,NC,PENDER,37141,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10037,17085,20191203,TOTAL,58.74743927421715
2004,NORTH CAROLINA,NC,PERQUIMANS,37143,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2965,4958,20191203,TOTAL,59.80233965308592
2004,NORTH CAROLINA,NC,PERSON,37145,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8973,15214,20191203,TOTAL,58.978572367556204
2004,NORTH CAROLINA,NC,PITT,37147,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28590,53643,20191203,TOTAL,53.29679548123707
2004,NORTH CAROLINA,NC,RANDOLPH,37151,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,37771,50910,20191203,TOTAL,74.19171086230602
2004,NORTH CAROLINA,NC,ROBESON,37155,PRESIDENT,JOHN KERRY,DEMOCRAT,17868,33871,20191203,TOTAL,52.75309261610227
2004,NORTH CAROLINA,NC,ROWAN,37159,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,34915,51867,20191203,TOTAL,67.31640542155898
2004,NORTH CAROLINA,NC,SAMPSON,37163,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12600,22288,20191203,TOTAL,56.53266331658291
2004,NORTH CAROLINA,NC,SCOTLAND,37165,PRESIDENT,JOHN KERRY,DEMOCRAT,6386,11547,20191203,TOTAL,55.30440807136052
2004,NORTH CAROLINA,NC,STANLY,37167,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17814,25553,20191203,TOTAL,69.71392791453059
2004,NORTH CAROLINA,NC,STOKES,37169,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13583,19414,20191203,TOTAL,69.96497373029771
2004,NORTH CAROLINA,NC,SURRY,37171,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17587,25992,20191203,TOTAL,67.66312711603571
2004,NORTH CAROLINA,NC,SWAIN,37173,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2593,5044,20191203,TOTAL,51.40761300555114
2004,NORTH CAROLINA,NC,TRANSYLVANIA,37175,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9386,15588,20191203,TOTAL,60.21298434693354
2004,NORTH CAROLINA,NC,TYRRELL,37177,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,855,1590,20191203,TOTAL,53.77358490566038
2004,NORTH CAROLINA,NC,VANCE,37181,PRESIDENT,JOHN KERRY,DEMOCRAT,8762,15677,20191203,TOTAL,55.89079543279964
2004,NORTH CAROLINA,NC,WAKE,37183,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,177324,348844,20191203,TOTAL,50.83189047253214
2004,NORTH CAROLINA,NC,WATAUGA,37189,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12659,24050,20191203,TOTAL,52.63617463617464
2004,NORTH CAROLINA,NC,WILKES,37193,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19197,27154,20191203,TOTAL,70.69676659055756
2004,NORTH CAROLINA,NC,YADKIN,37197,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11816,15313,20191203,TOTAL,77.16319467119442
2004,NORTH CAROLINA,NC,YANCEY,37199,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4940,9431,20191203,TOTAL,52.3804474605026
2004,NORTH DAKOTA,ND,BARNES,38003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3541,5813,20191203,TOTAL,60.915190091174956
2004,NORTH DAKOTA,ND,BENSON,38005,PRESIDENT,JOHN KERRY,DEMOCRAT,1196,2246,20191203,TOTAL,53.25022261798753
2004,NORTH DAKOTA,ND,BILLINGS,38007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,449,564,20191203,TOTAL,79.60992907801419
2004,NORTH DAKOTA,ND,BOTTINEAU,38009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2468,3674,20191203,TOTAL,67.17474142623843
2004,NORTH DAKOTA,ND,BOWMAN,38011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1280,1716,20191203,TOTAL,74.5920745920746
2004,NORTH DAKOTA,ND,BURLEIGH,38015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,26577,38814,20191203,TOTAL,68.47271603029834
2004,NORTH DAKOTA,ND,CASS,38017,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,39619,66711,20191203,TOTAL,59.38900631080332
2004,NORTH DAKOTA,ND,CAVALIER,38019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1522,2444,20191203,TOTAL,62.27495908346972
2004,NORTH DAKOTA,ND,DICKEY,38021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1890,2821,20191203,TOTAL,66.99751861042184
2004,NORTH DAKOTA,ND,DIVIDE,38023,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,751,1268,20191203,TOTAL,59.22712933753943
2004,NORTH DAKOTA,ND,EMMONS,38029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1449,2113,20191203,TOTAL,68.57548509228585
2004,NORTH DAKOTA,ND,FOSTER,38031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1219,1766,20191203,TOTAL,69.02604756511892
2004,NORTH DAKOTA,ND,GOLDEN VALLEY,38033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,719,927,20191203,TOTAL,77.56202804746493
2004,NORTH DAKOTA,ND,GRAND FORKS,38035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17298,30470,20191203,TOTAL,56.770594026911716
2004,NORTH DAKOTA,ND,GRIGGS,38039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,907,1439,20191203,TOTAL,63.029881862404444
2004,NORTH DAKOTA,ND,HETTINGER,38041,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1044,1494,20191203,TOTAL,69.87951807228916
2004,NORTH DAKOTA,ND,KIDDER,38043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,902,1369,20191203,TOTAL,65.88750913075238
2004,NORTH DAKOTA,ND,LAMOURE,38045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1592,2335,20191203,TOTAL,68.17987152034262
2004,NORTH DAKOTA,ND,MCKENZIE,38053,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1897,2762,20191203,TOTAL,68.68211440984794
2004,NORTH DAKOTA,ND,MORTON,38059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8325,12633,20191203,TOTAL,65.89883638090714
2004,NORTH DAKOTA,ND,MOUNTRAIL,38061,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1527,3030,20191203,TOTAL,50.396039603960396
2004,NORTH DAKOTA,ND,OLIVER,38065,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,790,1119,20191203,TOTAL,70.59874888293119
2004,NORTH DAKOTA,ND,PEMBINA,38067,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2466,3856,20191203,TOTAL,63.95228215767634
2004,NORTH DAKOTA,ND,RANSOM,38073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1352,2602,20191203,TOTAL,51.96003074558032
2004,NORTH DAKOTA,ND,ROLETTE,38079,PRESIDENT,JOHN KERRY,DEMOCRAT,2564,4044,20191203,TOTAL,63.402571711177046
2004,NORTH DAKOTA,ND,SARGENT,38081,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1147,2200,20191203,TOTAL,52.13636363636363
2004,NORTH DAKOTA,ND,SLOPE,38087,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,335,432,20191203,TOTAL,77.54629629629629
2004,NORTH DAKOTA,ND,STUTSMAN,38093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6517,10122,20191203,TOTAL,64.38450899031812
2004,NORTH DAKOTA,ND,TOWNER,38095,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,754,1391,20191203,TOTAL,54.20560747663551
2004,NORTH DAKOTA,ND,TRAILL,38097,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2543,4248,20191203,TOTAL,59.86346516007532
2004,NORTH DAKOTA,ND,WALSH,38099,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3194,5186,20191203,TOTAL,61.58889317392982
2004,NORTH DAKOTA,ND,WARD,38101,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17008,25612,20191203,TOTAL,66.40637201311885
2004,OHIO,OH,ASHLAND,39005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16171,24920,20191203,TOTAL,64.89165329052969
2004,OHIO,OH,ASHTABULA,39007,PRESIDENT,JOHN KERRY,DEMOCRAT,24061,45409,20191203,TOTAL,52.98729326785438
2004,OHIO,OH,ATHENS,39009,PRESIDENT,JOHN KERRY,DEMOCRAT,18997,30044,20191203,TOTAL,63.23059512714685
2004,OHIO,OH,AUGLAIZE,39011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17012,23031,20191203,TOTAL,73.86565932873084
2004,OHIO,OH,BELMONT,39013,PRESIDENT,JOHN KERRY,DEMOCRAT,17574,33320,20191203,TOTAL,52.74309723889555
2004,OHIO,OH,BUTLER,39017,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,109866,166802,20191203,TOTAL,65.86611671322886
2004,OHIO,OH,CLERMONT,39025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,62946,89042,20191203,TOTAL,70.69248219941151
2004,OHIO,OH,COLUMBIANA,39029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25754,49463,20191203,TOTAL,52.067201746760205
2004,OHIO,OH,COSHOCTON,39031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9277,16242,20191203,TOTAL,57.11735008003941
2004,OHIO,OH,CUYAHOGA,39035,PRESIDENT,JOHN KERRY,DEMOCRAT,448486,673766,20191203,TOTAL,66.5640593321717
2004,OHIO,OH,DARKE,39037,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18307,26317,20191203,TOTAL,69.56340008359615
2004,OHIO,OH,DEFIANCE,39039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11393,18512,20191203,TOTAL,61.54386343993086
2004,OHIO,OH,FRANKLIN,39049,PRESIDENT,JOHN KERRY,DEMOCRAT,285800,525824,20191203,TOTAL,54.35278724440117
2004,OHIO,OH,GALLIA,39053,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8577,13992,20191203,TOTAL,61.29931389365352
2004,OHIO,OH,GEAUGA,39055,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,30358,50419,20191203,TOTAL,60.2114282314207
2004,OHIO,OH,GUERNSEY,39059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9961,17840,20191203,TOTAL,55.83520179372198
2004,OHIO,OH,HAMILTON,39061,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,222404,423634,20191203,TOTAL,52.49909119664616
2004,OHIO,OH,HANCOCK,39063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25101,35606,20191203,TOTAL,70.49654552603494
2004,OHIO,OH,HIGHLAND,39071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12212,18482,20191203,TOTAL,66.07510009739205
2004,OHIO,OH,HOCKING,39073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6935,13196,20191203,TOTAL,52.55380418308578
2004,OHIO,OH,HOLMES,39075,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8466,11218,20191203,TOTAL,75.4679978605812
2004,OHIO,OH,HURON,39077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14834,25592,20191203,TOTAL,57.963426070647074
2004,OHIO,OH,LICKING,39089,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,49014,79416,20191203,TOTAL,61.71804170444243
2004,OHIO,OH,LOGAN,39091,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14471,21398,20191203,TOTAL,67.62781568370876
2004,OHIO,OH,LORAIN,39093,PRESIDENT,JOHN KERRY,DEMOCRAT,78965,140730,20191203,TOTAL,56.11099268102039
2004,OHIO,OH,LUCAS,39095,PRESIDENT,JOHN KERRY,DEMOCRAT,132536,220189,20191203,TOTAL,60.19192602718574
2004,OHIO,OH,MAHONING,39099,PRESIDENT,JOHN KERRY,DEMOCRAT,83069,132731,20191203,TOTAL,62.58447536747256
2004,OHIO,OH,MEDINA,39103,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,48183,84867,20191203,TOTAL,56.774718088302876
2004,OHIO,OH,MEIGS,39105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6273,10771,20191203,TOTAL,58.23971776065361
2004,OHIO,OH,MIAMI,39109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,34005,51780,20191203,TOTAL,65.6720741599073
2004,OHIO,OH,MORROW,39117,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10475,16329,20191203,TOTAL,64.14967236205524
2004,OHIO,OH,MUSKINGUM,39119,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22251,38863,20191203,TOTAL,57.254972596042506
2004,OHIO,OH,PICKAWAY,39129,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14160,22850,20191203,TOTAL,61.969365426695845
2004,OHIO,OH,PORTAGE,39133,PRESIDENT,JOHN KERRY,DEMOCRAT,40674,76646,20191203,TOTAL,53.06734858961981
2004,OHIO,OH,PREBLE,39135,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13733,21126,20191203,TOTAL,65.00520685411342
2004,OHIO,OH,ROSS,39141,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17229,31669,20191203,TOTAL,54.40335975243929
2004,OHIO,OH,SANDUSKY,39143,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16198,28955,20191203,TOTAL,55.9419789328268
2004,OHIO,OH,SCIOTO,39145,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18257,35197,20191203,TOTAL,51.87089808790522
2004,OHIO,OH,SENECA,39147,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15885,26991,20191203,TOTAL,58.85295098366122
2004,OHIO,OH,STARK,39151,PRESIDENT,JOHN KERRY,DEMOCRAT,95338,188456,20191203,TOTAL,50.58899690113342
2004,OHIO,OH,SUMMIT,39153,PRESIDENT,JOHN KERRY,DEMOCRAT,156578,276304,20191203,TOTAL,56.66874167583531
2004,OHIO,OH,TRUMBULL,39155,PRESIDENT,JOHN KERRY,DEMOCRAT,66673,108144,20191203,TOTAL,61.652056517236275
2004,OHIO,OH,TUSCARAWAS,39157,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,23825,42904,20191203,TOTAL,55.53095282491143
2004,OHIO,OH,VAN WERT,39161,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10678,14826,20191203,TOTAL,72.02212329691083
2004,OHIO,OH,VINTON,39163,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3251,5930,20191203,TOTAL,54.822934232715006
2004,OHIO,OH,WARREN,39165,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,68035,94419,20191203,TOTAL,72.05647168472447
2004,OHIO,OH,WILLIAMS,39171,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12040,18639,20191203,TOTAL,64.59574011481303
2004,OHIO,OH,WOOD,39173,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33592,63346,20191203,TOTAL,53.02939412117576
2004,OHIO,OH,WYANDOT,39175,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7256,11044,20191203,TOTAL,65.70083303151031
2004,OKLAHOMA,OK,ALFALFA,40003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2201,2671,20191203,TOTAL,82.40359415949082
2004,OKLAHOMA,OK,ATOKA,40005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3142,5088,20191203,TOTAL,61.753144654088054
2004,OKLAHOMA,OK,BECKHAM,40009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5454,7385,20191203,TOTAL,73.85240352064997
2004,OKLAHOMA,OK,BRYAN,40013,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8615,14360,20191203,TOTAL,59.99303621169917
2004,OKLAHOMA,OK,CANADIAN,40017,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33297,43009,20191203,TOTAL,77.41867981120231
2004,OKLAHOMA,OK,CIMARRON,40025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1242,1426,20191203,TOTAL,87.09677419354838
2004,OKLAHOMA,OK,CLEVELAND,40027,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,65720,99727,20191203,TOTAL,65.89990674541498
2004,OKLAHOMA,OK,COAL,40029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1396,2599,20191203,TOTAL,53.71296652558677
2004,OKLAHOMA,OK,COMANCHE,40031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21170,33192,20191203,TOTAL,63.78042901904073
2004,OKLAHOMA,OK,COTTON,40033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1742,2640,20191203,TOTAL,65.98484848484848
2004,OKLAHOMA,OK,CRAIG,40035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3894,6398,20191203,TOTAL,60.86276961550484
2004,OKLAHOMA,OK,CREEK,40037,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18848,28777,20191203,TOTAL,65.49675087743684
2004,OKLAHOMA,OK,CUSTER,40039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7839,10640,20191203,TOTAL,73.67481203007519
2004,OKLAHOMA,OK,DEWEY,40043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1843,2251,20191203,TOTAL,81.87472234562416
2004,OKLAHOMA,OK,GARFIELD,40047,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17685,23271,20191203,TOTAL,75.99587469382493
2004,OKLAHOMA,OK,GARVIN,40049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7610,11317,20191203,TOTAL,67.24396924980118
2004,OKLAHOMA,OK,GRADY,40051,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14136,20106,20191203,TOTAL,70.30737093404954
2004,OKLAHOMA,OK,GREER,40055,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1529,2248,20191203,TOTAL,68.01601423487544
2004,OKLAHOMA,OK,HARMON,40057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,838,1192,20191203,TOTAL,70.30201342281879
2004,OKLAHOMA,OK,HASKELL,40061,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2946,5324,20191203,TOTAL,55.3343350864012
2004,OKLAHOMA,OK,KAY,40071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14121,20078,20191203,TOTAL,70.3307102301026
2004,OKLAHOMA,OK,KINGFISHER,40073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5630,6652,20191203,TOTAL,84.63619963920625
2004,OKLAHOMA,OK,KIOWA,40075,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2610,4023,20191203,TOTAL,64.87695749440716
2004,OKLAHOMA,OK,LATIMER,40077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2535,4480,20191203,TOTAL,56.58482142857143
2004,OKLAHOMA,OK,LE FLORE,40079,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10683,17424,20191203,TOTAL,61.311983471074385
2004,OKLAHOMA,OK,LOVE,40085,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2295,3833,20191203,TOTAL,59.87477171927994
2004,OKLAHOMA,OK,MCCLAIN,40087,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10041,13783,20191203,TOTAL,72.85061307407676
2004,OKLAHOMA,OK,MCCURTAIN,40089,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7472,11156,20191203,TOTAL,66.9774112585156
2004,OKLAHOMA,OK,MCINTOSH,40091,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4692,9180,20191203,TOTAL,51.11111111111111
2004,OKLAHOMA,OK,MAJOR,40093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3122,3659,20191203,TOTAL,85.3238589778628
2004,OKLAHOMA,OK,MAYES,40097,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9946,16879,20191203,TOTAL,58.92529178268855
2004,OKLAHOMA,OK,MUSKOGEE,40101,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15124,27709,20191203,TOTAL,54.58154390270309
2004,OKLAHOMA,OK,NOWATA,40105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2805,4465,20191203,TOTAL,62.82194848824189
2004,OKLAHOMA,OK,OKFUSKEE,40107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2542,4285,20191203,TOTAL,59.323220536756125
2004,OKLAHOMA,OK,OKLAHOMA,40109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,174741,272039,20191203,TOTAL,64.2338047118244
2004,OKLAHOMA,OK,OKMULGEE,40111,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8363,15730,20191203,TOTAL,53.1659249841068
2004,OKLAHOMA,OK,OSAGE,40113,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11467,19535,20191203,TOTAL,58.699769644228304
2004,OKLAHOMA,OK,PAWNEE,40117,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4412,6976,20191203,TOTAL,63.2454128440367
2004,OKLAHOMA,OK,PAYNE,40119,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19560,29661,20191203,TOTAL,65.94518054010317
2004,OKLAHOMA,OK,PITTSBURG,40121,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11134,18586,20191203,TOTAL,59.905305068331
2004,OKLAHOMA,OK,PONTOTOC,40123,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9647,14812,20191203,TOTAL,65.12962462867945
2004,OKLAHOMA,OK,POTTAWATOMIE,40125,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17215,25853,20191203,TOTAL,66.58801686458051
2004,OKLAHOMA,OK,PUSHMATAHA,40127,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2863,4797,20191203,TOTAL,59.683135292891386
2004,OKLAHOMA,OK,ROGER MILLS,40129,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1388,1770,20191203,TOTAL,78.4180790960452
2004,OKLAHOMA,OK,ROGERS,40131,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,24976,36894,20191203,TOTAL,67.69664444083048
2004,OKLAHOMA,OK,SEQUOYAH,40135,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8865,14775,20191203,TOTAL,60
2004,OKLAHOMA,OK,STEPHENS,40137,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13646,19161,20191203,TOTAL,71.21757737070091
2004,OKLAHOMA,OK,TILLMAN,40141,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2273,3448,20191203,TOTAL,65.92227378190255
2004,OKLAHOMA,OK,TULSA,40143,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,163452,253672,20191203,TOTAL,64.43438771326753
2004,OKLAHOMA,OK,WAGONER,40145,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19081,28238,20191203,TOTAL,67.57206601034068
2004,OKLAHOMA,OK,WASHITA,40149,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3705,5045,20191203,TOTAL,73.43904856293359
2004,OKLAHOMA,OK,WOODS,40151,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3166,4098,20191203,TOTAL,77.25719863347975
2004,OKLAHOMA,OK,WOODWARD,40153,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6193,7651,20191203,TOTAL,80.94366749444517
2004,OREGON,OR,CLACKAMAS,41005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,97691,195000,20191203,TOTAL,50.09794871794872
2004,OREGON,OR,CLATSOP,41007,PRESIDENT,JOHN KERRY,DEMOCRAT,10461,19309,20191203,TOTAL,54.176808742037394
2004,OREGON,OR,COOS,41011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18291,33362,20191203,TOTAL,54.825849769198484
2004,OREGON,OR,CROOK,41013,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6830,10051,20191203,TOTAL,67.95343746890856
